climate_zone,city,building_type,parameter,variant,wwr_target,u_factor,shgc,infil_rate,peak_heat_mult,peak_cool_mult,annual_heat_mult,annual_cool_mult,combined_peak_mult,baseline_peak_heat_kW,baseline_peak_cool_kW,baseline_annual_heat_MWh,baseline_annual_cool_MWh
3A,atlanta,medium_office,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,1.0033,1.012,1.001,1.0146,1.0076,121.71,175.41,7.715,345.865
3A,atlanta,medium_office,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,1.0409,1.1089,1.0383,1.1386,1.0744,121.71,175.41,7.715,345.865
3A,atlanta,medium_office,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,1.0751,1.2095,1.1004,1.2614,1.1404,121.71,175.41,7.715,345.865
5A,buffalo,medium_office,wwr,wwr_20pct,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,179.44,159.11,39.781,212.424
5A,buffalo,medium_office,equipment,equip_high,0.2,2.06120838,0.378,0.000569572250459736,0.7951,1.2367,0.4475,1.6727,0.9916,179.44,159.11,39.781,212.424
5A,buffalo,medium_office,equipment,equip_low,0.2,2.06120838,0.378,0.000569572250459736,1.1045,0.8699,1.5252,0.7109,0.9802,179.44,159.11,39.781,212.424
5A,buffalo,medium_office,glazing,double_low_e,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,179.44,159.11,39.781,212.424
5A,buffalo,medium_office,glazing,double_pane,0.2,3.0,0.7,0.000569572250459736,1.0359,1.2514,1.0656,1.3368,1.1385,179.44,159.11,39.781,212.424
5A,buffalo,medium_office,glazing,single_pane,0.2,5.8,0.86,0.000569572250459736,1.184,1.3955,2.0385,1.3603,1.2854,179.44,159.11,39.781,212.424
5A,buffalo,medium_office,glazing,triple_low_e,0.2,0.85,0.2,0.000569572250459736,0.9289,0.8655,0.5733,0.9245,0.8966,179.44,159.11,39.781,212.424
5A,buffalo,medium_office,infiltration,leaky,0.2,2.06120838,0.378,0.00114,1.0275,1.0123,1.4591,0.9381,1.0199,179.44,159.11,39.781,212.424
5A,buffalo,medium_office,infiltration,standard,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,179.44,159.11,39.781,212.424
5A,buffalo,medium_office,infiltration,tight,0.2,2.06120838,0.378,0.000285,0.9875,0.9937,0.7967,1.0374,0.9906,179.44,159.11,39.781,212.424
5A,buffalo,medium_office,lighting,lighting_high,0.2,2.06120838,0.378,0.000569572250459736,0.9917,1.0414,0.8768,1.0971,1.0163,179.44,159.11,39.781,212.424
5A,buffalo,medium_office,lighting,lighting_low,0.2,2.06120838,0.378,0.000569572250459736,1.0134,0.9585,1.141,0.9064,0.9856,179.44,159.11,39.781,212.424
5A,buffalo,medium_office,people,people_high,0.2,2.06120838,0.378,0.000569572250459736,0.9788,1.1738,0.7938,1.2918,1.0719,179.44,159.11,39.781,212.424
5A,buffalo,medium_office,people,people_low,0.2,2.06120838,0.378,0.000569572250459736,1.013,0.9175,1.1334,0.8655,0.9641,179.44,159.11,39.781,212.424
5A,buffalo,medium_office,schedule,sched_5day,0.2,2.06120838,0.378,0.000569572250459736,1.0502,0.8911,1.3355,0.7789,0.9674,179.44,159.11,39.781,212.424
5A,buffalo,medium_office,schedule,sched_extended,0.2,2.06120838,0.378,0.000569572250459736,0.9608,1.0518,0.8269,1.1397,1.0053,179.44,159.11,39.781,212.424
5A,buffalo,medium_office,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,0.9369,0.784,0.6874,0.7902,0.8571,179.44,159.11,39.781,212.424
5A,buffalo,medium_office,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,0.9734,0.9044,0.8475,0.9004,0.9383,179.44,159.11,39.781,212.424
5A,buffalo,medium_office,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,1.0042,1.0136,1.0183,1.0137,1.0089,179.44,159.11,39.781,212.424
5A,buffalo,medium_office,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,1.0362,1.1242,1.2011,1.1278,1.0793,179.44,159.11,39.781,212.424
5A,buffalo,medium_office,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,1.0725,1.237,1.391,1.2425,1.1518,179.44,159.11,39.781,212.424
5B,denver,medium_office,wwr,wwr_20pct,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,129.53,171.64,17.154,270.033
5B,denver,medium_office,equipment,equip_high,0.2,2.06120838,0.378,0.000569572250459736,0.7128,1.2193,0.43,1.582,0.9323,129.53,171.64,17.154,270.033
5B,denver,medium_office,equipment,equip_low,0.2,2.06120838,0.378,0.000569572250459736,1.1602,0.8813,1.6373,0.7325,1.0112,129.53,171.64,17.154,270.033
5B,denver,medium_office,glazing,double_low_e,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,129.53,171.64,17.154,270.033
5B,denver,medium_office,glazing,double_pane,0.2,3.0,0.7,0.000569572250459736,1.0922,1.2485,1.077,1.4075,1.1677,129.53,171.64,17.154,270.033
5B,denver,medium_office,glazing,single_pane,0.2,5.8,0.86,0.000569572250459736,1.4684,1.4165,2.516,1.4675,1.4422,129.53,171.64,17.154,270.033
5B,denver,medium_office,glazing,triple_low_e,0.2,0.85,0.2,0.000569572250459736,0.6945,0.8417,0.4911,0.8893,0.7646,129.53,171.64,17.154,270.033
5B,denver,medium_office,infiltration,leaky,0.2,2.06120838,0.378,0.00114,1.0964,0.9985,1.37,0.9463,1.0463,129.53,171.64,17.154,270.033
5B,denver,medium_office,infiltration,standard,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,129.53,171.64,17.154,270.033
5B,denver,medium_office,infiltration,tight,0.2,2.06120838,0.378,0.000285,0.941,1.0007,0.8369,1.0328,0.9704,129.53,171.64,17.154,270.033
5B,denver,medium_office,lighting,lighting_high,0.2,2.06120838,0.378,0.000569572250459736,0.9605,1.0407,0.8687,1.0875,0.9998,129.53,171.64,17.154,270.033
5B,denver,medium_office,lighting,lighting_low,0.2,2.06120838,0.378,0.000569572250459736,1.0389,0.9593,1.1551,0.9143,0.9983,129.53,171.64,17.154,270.033
5B,denver,medium_office,people,people_high,0.2,2.06120838,0.378,0.000569572250459736,0.9453,1.166,0.7995,1.26,1.0498,129.53,171.64,17.154,270.033
5B,denver,medium_office,people,people_low,0.2,2.06120838,0.378,0.000569572250459736,1.0281,0.9172,1.1333,0.8768,0.971,129.53,171.64,17.154,270.033
5B,denver,medium_office,schedule,sched_5day,0.2,2.06120838,0.378,0.000569572250459736,1.0955,0.8958,1.39,0.797,0.9906,129.53,171.64,17.154,270.033
5B,denver,medium_office,schedule,sched_extended,0.2,2.06120838,0.378,0.000569572250459736,0.923,1.0445,0.8032,1.1262,0.9819,129.53,171.64,17.154,270.033
5B,denver,medium_office,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,0.9258,0.7605,0.6893,0.7326,0.8391,129.53,171.64,17.154,270.033
5B,denver,medium_office,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,0.8844,0.8923,0.826,0.8727,0.8883,129.53,171.64,17.154,270.033
5B,denver,medium_office,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,1.0111,1.0144,1.0186,1.0167,1.0128,129.53,171.64,17.154,270.033
5B,denver,medium_office,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,1.1168,1.1312,1.2665,1.1617,1.124,129.53,171.64,17.154,270.033
5B,denver,medium_office,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,1.2076,1.2441,1.5488,1.3074,1.2257,129.53,171.64,17.154,270.033
3B,el_paso,medium_office,wwr,wwr_20pct,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,41.41,186.63,1.679,404.472
3B,el_paso,medium_office,glazing,single_pane,0.2,5.8,0.86,0.000569572250459736,1.8116,1.3609,2.4661,1.4588,1.5702,41.41,186.63,1.679,404.472
3B,el_paso,medium_office,glazing,triple_low_e,0.2,0.85,0.2,0.000569572250459736,0.6467,0.863,0.6837,0.8568,0.747,41.41,186.63,1.679,404.472
3B,el_paso,medium_office,infiltration,leaky,0.2,2.06120838,0.378,0.00114,1.1312,1.0051,1.2952,0.98,1.0663,41.41,186.63,1.679,404.472
3B,el_paso,medium_office,infiltration,tight,0.2,2.06120838,0.378,0.000285,0.9341,0.9974,0.88,1.012,0.9652,41.41,186.63,1.679,404.472
3B,el_paso,medium_office,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,0.851,0.8163,1.1277,0.7378,0.8335,41.41,186.63,1.679,404.472
3B,el_paso,medium_office,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,0.9167,0.9158,1.0117,0.8771,0.9162,41.41,186.63,1.679,404.472
3B,el_paso,medium_office,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,1.0053,1.0113,0.9946,1.0159,1.0083,41.41,186.63,1.679,404.472
3B,el_paso,medium_office,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,1.1045,1.1041,1.0314,1.1533,1.1043,41.41,186.63,1.679,404.472
3B,el_paso,medium_office,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,1.2048,1.1946,1.1098,1.2886,1.1997,41.41,186.63,1.679,404.472
3B,el_paso,medium_office,glazing,double_low_e,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,41.41,186.63,1.679,404.472
3B,el_paso,medium_office,infiltration,standard,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,41.41,186.63,1.679,404.472
3B,el_paso,medium_office,glazing,double_pane,0.2,3.0,0.7,0.000569572250459736,1.0917,1.2088,0.9178,1.3435,1.1487,41.41,186.63,1.679,404.472
8,fairbanks,medium_office,wwr,wwr_20pct,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,236.28,148.39,147.22,155.024
8,fairbanks,medium_office,glazing,single_pane,0.2,5.8,0.86,0.000569572250459736,1.3035,1.4654,1.9623,1.4499,1.3821,236.28,148.39,147.22,155.024
8,fairbanks,medium_office,glazing,triple_low_e,0.2,0.85,0.2,0.000569572250459736,0.8954,0.833,0.5677,0.9157,0.8636,236.28,148.39,147.22,155.024
8,fairbanks,medium_office,infiltration,leaky,0.2,2.06120838,0.378,0.00114,1.0295,0.9948,1.0987,0.9341,1.012,236.28,148.39,147.22,155.024
8,fairbanks,medium_office,infiltration,tight,0.2,2.06120838,0.378,0.000285,0.984,1.0026,0.9524,1.0389,0.9932,236.28,148.39,147.22,155.024
8,fairbanks,medium_office,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,0.8897,0.7202,0.5612,0.7622,0.8005,236.28,148.39,147.22,155.024
8,fairbanks,medium_office,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,0.9447,0.8716,0.793,0.883,0.9074,236.28,148.39,147.22,155.024
8,fairbanks,medium_office,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,1.0081,1.0198,1.0261,1.0151,1.0139,236.28,148.39,147.22,155.024
8,fairbanks,medium_office,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,1.0884,1.1609,1.2623,1.1531,1.124,236.28,148.39,147.22,155.024
8,fairbanks,medium_office,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,1.1645,1.2969,1.5007,1.2943,1.229,236.28,148.39,147.22,155.024
8,fairbanks,medium_office,glazing,double_low_e,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,236.28,148.39,147.22,155.024
8,fairbanks,medium_office,infiltration,standard,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,236.28,148.39,147.22,155.024
8,fairbanks,medium_office,glazing,double_pane,0.2,3.0,0.7,0.000569572250459736,1.07,1.3122,1.213,1.4334,1.1849,236.28,148.39,147.22,155.024
6B,great_falls,medium_office,wwr,wwr_20pct,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,210.61,178.8,42.809,210.337
6B,great_falls,medium_office,glazing,single_pane,0.2,5.8,0.86,0.000569572250459736,1.3025,1.4295,2.07,1.4504,1.3645,210.61,178.8,42.809,210.337
6B,great_falls,medium_office,glazing,triple_low_e,0.2,0.85,0.2,0.000569572250459736,0.8223,0.8359,0.555,0.9041,0.829,210.61,178.8,42.809,210.337
6B,great_falls,medium_office,infiltration,leaky,0.2,2.06120838,0.378,0.00114,1.0459,0.9996,1.3451,0.9192,1.0225,210.61,178.8,42.809,210.337
6B,great_falls,medium_office,infiltration,tight,0.2,2.06120838,0.378,0.000285,0.9735,1.0001,0.8428,1.0504,0.9867,210.61,178.8,42.809,210.337
6B,great_falls,medium_office,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,0.8353,0.7484,0.6637,0.7439,0.7907,210.61,178.8,42.809,210.337
6B,great_falls,medium_office,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,0.9274,0.8875,0.831,0.8772,0.9072,210.61,178.8,42.809,210.337
6B,great_falls,medium_office,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,1.0073,1.0161,1.0186,1.0157,1.0117,210.61,178.8,42.809,210.337
6B,great_falls,medium_office,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,1.0829,1.1388,1.2227,1.1567,1.1105,210.61,178.8,42.809,210.337
6B,great_falls,medium_office,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,1.1555,1.257,1.4401,1.2996,1.2052,210.61,178.8,42.809,210.337
6B,great_falls,medium_office,glazing,double_low_e,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,210.61,178.8,42.809,210.337
6B,great_falls,medium_office,infiltration,standard,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,210.61,178.8,42.809,210.337
6B,great_falls,medium_office,glazing,double_pane,0.2,3.0,0.7,0.000569572250459736,1.0667,1.2529,1.0763,1.4187,1.1561,210.61,178.8,42.809,210.337
7,international_falls,medium_office,wwr,wwr_20pct,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,240.85,164.29,92.109,179.819
7,international_falls,medium_office,glazing,single_pane,0.2,5.8,0.86,0.000569572250459736,1.2823,1.4089,1.9083,1.4,1.3441,240.85,164.29,92.109,179.819
7,international_falls,medium_office,glazing,triple_low_e,0.2,0.85,0.2,0.000569572250459736,0.9171,0.8457,0.5993,0.9234,0.8807,240.85,164.29,92.109,179.819
7,international_falls,medium_office,infiltration,leaky,0.2,2.06120838,0.378,0.00114,1.037,1.0016,1.2563,0.9441,1.0191,240.85,164.29,92.109,179.819
7,international_falls,medium_office,infiltration,tight,0.2,2.06120838,0.378,0.000285,0.9802,0.9991,0.8791,1.034,0.9896,240.85,164.29,92.109,179.819
7,international_falls,medium_office,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,0.9307,0.7531,0.6727,0.7789,0.8372,240.85,164.29,92.109,179.819
7,international_falls,medium_office,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,0.9679,0.8887,0.8425,0.8934,0.9275,240.85,164.29,92.109,179.819
7,international_falls,medium_office,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,1.0016,1.0158,1.0187,1.0142,1.0087,240.85,164.29,92.109,179.819
7,international_falls,medium_office,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,1.0683,1.1365,1.202,1.1392,1.1019,240.85,164.29,92.109,179.819
7,international_falls,medium_office,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,1.0648,0.061,0.0539,0.0001,0.2548,240.85,164.29,92.109,179.819
7,international_falls,medium_office,glazing,double_low_e,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,240.85,164.29,92.109,179.819
7,international_falls,medium_office,infiltration,standard,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,240.85,164.29,92.109,179.819
7,international_falls,medium_office,glazing,double_pane,0.2,3.0,0.7,0.000569572250459736,1.0568,1.2572,1.0966,1.3812,1.1526,240.85,164.29,92.109,179.819
1A,miami,medium_office,wwr,wwr_20pct,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,12.53,193.83,0.126,544.382
1A,miami,medium_office,equipment,equip_high,0.2,2.06120838,0.378,0.000569572250459736,0.8857,1.186,0.6939,1.3182,1.0249,12.53,193.83,0.126,544.382
1A,miami,medium_office,equipment,equip_low,0.2,2.06120838,0.378,0.000569572250459736,1.0943,0.9015,1.2199,0.8429,0.9932,12.53,193.83,0.126,544.382
1A,miami,medium_office,glazing,double_low_e,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,12.53,193.83,0.126,544.382
1A,miami,medium_office,glazing,double_pane,0.2,3.0,0.7,0.000569572250459736,0.899,1.2005,0.7057,1.2392,1.0389,12.53,193.83,0.126,544.382
1A,miami,medium_office,glazing,single_pane,0.2,5.8,0.86,0.000569572250459736,1.1433,1.338,0.9719,1.3577,1.2368,12.53,193.83,0.126,544.382
1A,miami,medium_office,glazing,triple_low_e,0.2,0.85,0.2,0.000569572250459736,0.9998,0.8755,1.0653,0.8726,0.9356,12.53,193.83,0.126,544.382
1A,miami,medium_office,infiltration,leaky,0.2,2.06120838,0.378,0.00114,1.0686,1.0157,1.1017,1.0122,1.0419,12.53,193.83,0.126,544.382
1A,miami,medium_office,infiltration,standard,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,12.53,193.83,0.126,544.382
1A,miami,medium_office,infiltration,tight,0.2,2.06120838,0.378,0.000285,0.9805,0.992,0.9637,0.991,0.9863,12.53,193.83,0.126,544.382
1A,miami,medium_office,lighting,lighting_high,0.2,2.06120838,0.378,0.000569572250459736,0.9806,1.0355,0.9473,1.052,1.0077,12.53,193.83,0.126,544.382
1A,miami,medium_office,lighting,lighting_low,0.2,2.06120838,0.378,0.000569572250459736,1.0205,0.9645,1.0571,0.9481,0.9921,12.53,193.83,0.126,544.382
1A,miami,medium_office,people,people_high,0.2,2.06120838,0.378,0.000569572250459736,0.9788,1.1362,0.9465,1.1453,1.0546,12.53,193.83,0.126,544.382
1A,miami,medium_office,people,people_low,0.2,2.06120838,0.378,0.000569572250459736,1.0104,0.9452,1.0258,0.9274,0.9773,12.53,193.83,0.126,544.382
1A,miami,medium_office,schedule,sched_5day,0.2,2.06120838,0.378,0.000569572250459736,1.048,0.9208,1.126,0.8798,0.9823,12.53,193.83,0.126,544.382
1A,miami,medium_office,schedule,sched_extended,0.2,2.06120838,0.378,0.000569572250459736,0.9664,1.0445,0.9094,1.0719,1.0047,12.53,193.83,0.126,544.382
1A,miami,medium_office,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,1.0889,0.8394,1.3471,0.811,0.956,12.53,193.83,0.126,544.382
1A,miami,medium_office,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,1.0355,0.922,1.1381,0.9123,0.9771,12.53,193.83,0.126,544.382
1A,miami,medium_office,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,0.992,1.011,0.9756,1.0115,1.0015,12.53,193.83,0.126,544.382
1A,miami,medium_office,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,0.9733,1.0983,0.858,1.1088,1.0339,12.53,193.83,0.126,544.382
1A,miami,medium_office,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,0.942,1.1828,0.7672,1.2043,1.0555,12.53,193.83,0.126,544.382
4A,new_york,medium_office,wwr,wwr_20pct,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,214.35,176.55,18.501,268.885
4A,new_york,medium_office,glazing,single_pane,0.2,5.8,0.86,0.000569572250459736,1.108,1.3799,2.2812,1.3824,1.2365,214.35,176.55,18.501,268.885
4A,new_york,medium_office,glazing,triple_low_e,0.2,0.85,0.2,0.000569572250459736,0.9319,0.8517,0.5972,0.9034,0.8909,214.35,176.55,18.501,268.885
4A,new_york,medium_office,infiltration,leaky,0.2,2.06120838,0.378,0.00114,1.0444,1.0116,1.5517,0.9543,1.0279,214.35,176.55,18.501,268.885
4A,new_york,medium_office,infiltration,tight,0.2,2.06120838,0.378,0.000285,0.9558,0.9941,0.7717,1.0276,0.9748,214.35,176.55,18.501,268.885
4A,new_york,medium_office,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,0.9605,0.7677,0.7608,0.7748,0.8587,214.35,176.55,18.501,268.885
4A,new_york,medium_office,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,0.9822,0.896,0.8731,0.8938,0.9381,214.35,176.55,18.501,268.885
4A,new_york,medium_office,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,1.0012,1.0142,1.0151,1.0141,1.0077,214.35,176.55,18.501,268.885
4A,new_york,medium_office,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,1.019,1.1265,1.1882,1.1345,1.0714,214.35,176.55,18.501,268.885
4A,new_york,medium_office,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,1.0222,1.234,1.3794,1.2548,1.1231,214.35,176.55,18.501,268.885
4A,new_york,medium_office,glazing,double_low_e,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,214.35,176.55,18.501,268.885
4A,new_york,medium_office,infiltration,standard,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,214.35,176.55,18.501,268.885
4A,new_york,medium_office,glazing,double_pane,0.2,3.0,0.7,0.000569572250459736,0.9781,1.2339,1.0266,1.3281,1.0986,214.35,176.55,18.501,268.885
5C,port_angeles,medium_office,wwr,wwr_20pct,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,119.93,145.89,9.066,205.317
5C,port_angeles,medium_office,glazing,single_pane,0.2,5.8,0.86,0.000569572250459736,1.0138,1.4541,3.023,1.3141,1.2141,119.93,145.89,9.066,205.317
5C,port_angeles,medium_office,glazing,triple_low_e,0.2,0.85,0.2,0.000569572250459736,0.659,0.862,0.5314,0.9809,0.7537,119.93,145.89,9.066,205.317
5C,port_angeles,medium_office,infiltration,leaky,0.2,2.06120838,0.378,0.00114,1.1446,0.9877,1.2176,0.9427,1.0633,119.93,145.89,9.066,205.317
5C,port_angeles,medium_office,infiltration,tight,0.2,2.06120838,0.378,0.000285,0.92,1.0095,0.9034,1.0324,0.9638,119.93,145.89,9.066,205.317
5C,port_angeles,medium_office,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,1.0772,0.7515,0.6867,0.8243,0.8997,119.93,145.89,9.066,205.317
5C,port_angeles,medium_office,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,1.03,0.8903,0.8036,0.9139,0.9576,119.93,145.89,9.066,205.317
5C,port_angeles,medium_office,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,0.9924,1.0173,1.0213,1.0113,1.0048,119.93,145.89,9.066,205.317
5C,port_angeles,medium_office,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,0.9545,1.1553,1.3366,1.1137,1.0501,119.93,145.89,9.066,205.317
5C,port_angeles,medium_office,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,0.9469,1.2867,1.7349,1.2192,1.1038,119.93,145.89,9.066,205.317
5C,port_angeles,medium_office,glazing,double_low_e,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,119.93,145.89,9.066,205.317
5C,port_angeles,medium_office,infiltration,standard,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,119.93,145.89,9.066,205.317
5C,port_angeles,medium_office,glazing,double_pane,0.2,3.0,0.7,0.000569572250459736,0.6946,1.3203,1.1093,1.3557,0.9577,119.93,145.89,9.066,205.317
6A,rochester,medium_office,wwr,wwr_20pct,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,217.42,167.88,73.592,204.93
6A,rochester,medium_office,glazing,single_pane,0.2,5.8,0.86,0.000569572250459736,1.263,1.4092,1.8803,1.4046,1.3341,217.42,167.88,73.592,204.93
6A,rochester,medium_office,glazing,triple_low_e,0.2,0.85,0.2,0.000569572250459736,0.8592,0.8431,0.6166,0.9052,0.8512,217.42,167.88,73.592,204.93
6A,rochester,medium_office,infiltration,leaky,0.2,2.06120838,0.378,0.00114,1.1092,1.006,1.3948,0.9352,1.0563,217.42,167.88,73.592,204.93
6A,rochester,medium_office,infiltration,tight,0.2,2.06120838,0.378,0.000285,0.9339,0.9968,0.817,1.0401,0.9649,217.42,167.88,73.592,204.93
6A,rochester,medium_office,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,0.8807,0.7525,0.7016,0.7674,0.8141,217.42,167.88,73.592,204.93
6A,rochester,medium_office,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,0.9458,0.8898,0.8547,0.8897,0.9174,217.42,167.88,73.592,204.93
